OrderID,CustomerID,OrderDate
5139,154,2025-03-25
5140,399,2024-12-21
5141,59,2024-09-30
5142,361,2024-08-19
5143,286,2024-10-08
5144,374,2025-04-20
5145,439,2025-05-15
5146,89,2024-10-29
5147,467,2025-01-30
5148,391,2025-07-23
5149,469,2025-06-17
5150,29,2025-03-07
5151,403,2024-10-12
5152,386,2025-02-22
5153,433,2025-02-22
5154,393,2025-06-18
5155,415,2025-01-27
5156,405,2025-01-10
5157,294,2024-11-26
5158,469,2024-09-16
5159,240,2025-03-11
5160,90,2025-01-15
5161,459,2025-06-05
5162,474,2025-03-25
5163,46,2025-01-01
5164,312,2025-03-01
5165,209,2025-01-16
5166,38,2025-04-02
5167,280,2025-04-01
5168,185,2024-08-20
5169,24,2025-03-20
5170,392,2025-02-14
5171,166,2024-09-09
5172,494,2024-11-04
5173,448,2025-02-26
5174,367,2024-11-17
5175,133,2025-03-05
5176,10,2025-05-19
5177,5,2025-05-11
5178,347,2024-12-25
5179,45,2024-12-13
5180,20,2024-08-19
5181,62,2025-04-20
5182,111,2025-03-20
5183,471,2025-03-02
5184,348,2024-10-11
5185,305,2025-01-07
5186,426,2025-01-15
5187,316,2024-10-30
5188,335,2025-05-07
5189,110,2024-09-14
5190,251,2024-08-22
5191,212,2025-06-22
5192,400,2025-01-16
5193,212,2025-04-24
5194,334,2024-12-26
5195,136,2025-07-01
5196,229,2025-06-03
5197,12,2025-05-13
5198,46,2024-11-21
5199,171,2024-10-13
5200,496,2025-08-05
5201,438,2024-09-20
5202,198,2024-11-01
5203,227,2025-03-21
5204,310,2025-03-10
5205,466,2025-07-23
5206,291,2025-04-08
5207,352,2024-10-29
5208,325,2025-05-14
5209,55,2024-12-09
5210,156,2025-05-30
5211,214,2025-03-28
5212,140,2024-10-21
5213,448,2025-02-18
5214,96,2025-08-04
5215,418,2024-11-05
5216,102,2025-01-21
5217,18,2025-03-03
5218,281,2025-03-09
5219,169,2024-11-21
5220,259,2025-06-02
5221,408,2025-02-20
5222,290,2025-07-31
5223,95,2024-11-28
5224,185,2025-06-24
5225,320,2024-09-04
5226,149,2025-07-31
5227,87,2025-07-05
5228,94,2024-11-26
5229,310,2025-04-21
5230,478,2025-05-02
5231,98,2025-04-05
5232,54,2024-11-08
5233,379,2025-02-23
5234,448,2024-08-30
5235,431,2025-07-31
5236,208,2024-08-19
5237,254,2024-11-02
5238,81,2024-11-11
5239,222,2025-07-03
5240,84,2025-02-05
5241,345,2024-09-13
5242,35,2025-04-01
5243,456,2025-07-22
5244,446,2024-09-14
5245,80,2024-11-05
5246,288,2025-06-18
5247,464,2024-09-11
5248,429,2025-06-01
5249,148,2024-08-28
5250,204,2024-08-17
5251,441,2025-02-25
5252,493,2024-11-19
5253,138,2025-08-01
5254,402,2025-03-25
5255,435,2025-06-12
5256,182,2024-10-22
5257,131,2025-01-20
5258,242,2025-01-07
5259,463,2024-12-03
5260,406,2025-01-10
5261,67,2025-05-30
5262,406,2024-09-24
5263,258,2024-11-13
5264,252,2025-03-24
5265,121,2025-05-30
5266,428,2025-03-27
5267,107,2024-12-03
5268,277,2024-10-06
5269,252,2025-01-09
5270,451,2025-07-23
5271,164,2025-02-18
5272,91,2025-08-05
5273,43,2024-08-27
5274,484,2025-06-20
5275,364,2024-08-23
5276,212,2025-02-01
5277,178,2025-03-21
5278,35,2024-11-04
5279,138,2024-12-27
5280,416,2025-06-07
5281,476,2025-05-06
5282,118,2025-03-02
5283,347,2025-07-31
5284,228,2025-03-03
5285,242,2024-10-21
5286,294,2025-03-25
5287,260,2025-05-21
5288,46,2025-03-18
5289,441,2025-06-23
5290,358,2024-11-22
5291,8,2025-01-24
5292,443,2025-02-02
5293,129,2025-07-26
5294,3,2025-03-28
5295,377,2024-09-17
5296,449,2024-12-02
5297,75,2025-02-12
5298,404,2024-12-12
5299,476,2025-01-29
5300,440,2025-01-19
5301,92,2025-02-14
5302,162,2025-02-06
5303,34,2025-05-25
5304,85,2025-03-01
5305,334,2024-10-17
5306,192,2024-09-09
5307,105,2025-05-15
5308,67,2025-02-21
5309,184,2025-03-28
5310,98,2024-12-21
5311,19,2025-04-26
5312,125,2024-10-08
5313,76,2024-10-17
5314,259,2024-11-06
5315,178,2024-10-13
5316,232,2025-01-17
5317,380,2025-06-25
5318,124,2025-05-25
5319,423,2025-01-15
5320,436,2025-01-24
5321,83,2025-06-02
5322,263,2025-08-05
5323,306,2024-12-25
5324,236,2025-06-20
5325,174,2024-09-29
5326,285,2025-02-01
5327,71,2024-10-15
5328,170,2024-10-29
5329,277,2025-05-25
5330,292,2024-10-05
5331,112,2025-06-10
5332,457,2024-09-01
5333,336,2025-02-06
5334,34,2025-07-05
5335,45,2025-04-15
5336,384,2024-10-24
5337,467,2024-11-28
5338,43,2025-04-05
5339,484,2025-08-03
5340,446,2025-07-30
5341,497,2025-07-16
5342,433,2025-07-18
5343,33,2025-06-04
5344,271,2025-02-04
5345,276,2025-01-25
5346,8,2024-12-02
5347,402,2025-07-13
5348,346,2024-09-28
5349,105,2024-08-20
5350,153,2024-08-19
5351,77,2024-09-19
5352,79,2025-04-25
5353,176,2025-04-27
5354,454,2024-10-13
5355,274,2025-02-09
5356,90,2024-11-13
5357,224,2024-10-23
5358,71,2025-01-23
5359,437,2024-12-02
5360,317,2024-09-17
5361,102,2024-12-12
5362,182,2025-03-04
5363,151,2025-06-10
5364,266,2025-06-01
5365,153,2024-09-13
5366,481,2025-07-24
5367,6,2024-11-24
5368,253,2024-09-30
5369,394,2024-09-27
5370,313,2024-09-20
5371,2,2025-05-24
5372,32,2025-04-01
5373,480,2024-12-01
5374,315,2024-12-28
5375,429,2025-01-24
5376,314,2025-03-25
5377,487,2024-10-04
5378,414,2025-05-27
5379,405,2024-12-31
5380,141,2024-11-27
5381,68,2024-09-29
5382,227,2025-05-19
5383,475,2025-02-17
5384,266,2024-09-26
5385,73,2025-06-06
5386,186,2025-06-11
5387,468,2025-04-16
5388,315,2025-08-07
5389,262,2024-09-12
5390,448,2025-03-22
5391,342,2025-03-03
5392,239,2025-04-30
5393,438,2025-08-07
5394,24,2024-12-31
5395,37,2025-06-29
5396,345,2025-03-09
5397,234,2024-12-06
5398,27,2024-10-01
5399,84,2025-03-21
5400,159,2025-01-03
5401,364,2025-01-20
5402,166,2025-03-17
5403,155,2025-04-02
5404,256,2025-01-19
5405,231,2025-03-16
5406,41,2025-01-10
5407,340,2024-09-27
5408,43,2024-12-25
5409,64,2025-08-05
5410,88,2025-01-01
5411,403,2025-02-12
5412,166,2024-10-12
5413,307,2025-06-06
5414,275,2024-11-22
5415,456,2025-04-28
5416,154,2025-05-12
5417,120,2025-04-18
5418,176,2024-09-29
5419,85,2025-04-18
5420,369,2025-01-19
5421,139,2025-07-30
5422,326,2024-12-24
5423,82,2024-09-07
5424,284,2024-11-20
5425,372,2025-03-03
5426,224,2025-06-19
5427,264,2025-02-08
5428,18,2024-09-12
5429,419,2025-02-10
5430,488,2025-06-06
5431,31,2025-03-18
5432,13,2025-06-28
5433,481,2025-08-08
5434,287,2024-09-28
5435,463,2025-03-08
5436,246,2025-01-10
5437,370,2025-07-18
5438,259,2025-03-08
5439,50,2024-12-26
5440,65,2024-10-04
5441,62,2025-07-02
5442,316,2025-07-26
5443,497,2024-10-02
5444,306,2025-08-14
5445,499,2025-01-29
5446,48,2025-05-05
5447,338,2025-06-09
5448,161,2024-11-26
5449,246,2025-02-14
5450,152,2025-03-31
5451,215,2025-08-11
5452,396,2024-12-08
5453,45,2025-08-14
5454,266,2025-02-12
5455,35,2025-01-20
5456,196,2024-12-04
5457,398,2024-10-22
5458,136,2024-09-01
5459,283,2025-05-26
5460,112,2025-08-12
5461,351,2025-02-07
5462,278,2025-06-21
5463,187,2024-10-06
5464,164,2024-11-30
5465,132,2025-01-25
5466,123,2024-09-08
5467,347,2025-04-03
5468,402,2025-04-29
5469,97,2025-08-14
5470,220,2025-07-13
5471,465,2025-01-23
5472,351,2025-06-06
5473,431,2025-04-29
5474,123,2024-12-27
5475,436,2025-02-16
5476,198,2024-12-12
5477,93,2025-08-04
5478,214,2024-11-22
5479,409,2025-05-29
5480,353,2024-11-28
5481,449,2024-10-28
5482,346,2024-09-11
5483,256,2025-02-10
5484,409,2025-01-17
5485,86,2025-04-30
5486,225,2024-12-26
5487,344,2025-02-13
5488,457,2025-05-30
5489,341,2025-07-08
5490,303,2024-12-26
5491,133,2025-07-12
5492,188,2025-02-20
5493,16,2025-06-16
5494,340,2025-03-30
5495,52,2024-12-20
5496,126,2025-04-23
5497,289,2025-05-25
5498,66,2024-08-29
5499,435,2025-06-07
5500,54,2025-07-28
5501,170,2025-03-04
5502,285,2024-09-15
5503,436,2024-10-10
5504,465,2024-11-03
5505,258,2025-04-17
5506,144,2025-05-27
5507,397,2025-01-29
5508,196,2024-09-04
5509,134,2025-04-06
5510,293,2024-12-12
5511,262,2025-07-04
5512,302,2025-07-04
5513,108,2025-05-10
5514,485,2025-06-16
5515,248,2024-10-21
5516,475,2025-07-18
5517,422,2024-09-02
5518,161,2025-04-20
5519,492,2024-12-21
5520,398,2024-12-18
5521,46,2025-01-01
5522,93,2025-02-04
5523,431,2024-09-27
5524,243,2025-04-01
5525,410,2024-10-22
5526,481,2024-09-13
5527,178,2025-06-09
5528,357,2025-04-16
5529,202,2025-03-21
5530,291,2025-02-20
5531,187,2025-01-16
5532,275,2024-11-07
5533,441,2025-03-05
5534,279,2024-08-28
5535,248,2024-11-06
5536,456,2025-07-30
5537,204,2024-10-09
5538,443,2024-08-27
5539,391,2024-12-01
5540,299,2025-08-10
5541,380,2025-03-31
5542,407,2024-11-07
5543,7,2024-10-09
5544,208,2024-12-05
5545,407,2024-10-20
5546,213,2025-03-10
5547,331,2025-04-07
5548,374,2025-02-03
5549,28,2024-11-26
5550,199,2025-05-31
5551,266,2024-11-09
5552,179,2024-12-15
5553,323,2025-06-26
5554,253,2024-12-25
5555,186,2025-06-17
5556,57,2024-09-22
5557,27,2025-04-09
5558,234,2024-09-19
5559,61,2024-12-08
5560,378,2025-08-11
5561,152,2025-06-01
5562,244,2025-08-10
5563,447,2025-05-04
5564,32,2025-02-17
5565,390,2025-04-11
5566,480,2025-01-14
5567,38,2024-12-31
5568,441,2024-10-26
5569,473,2024-09-12
5570,456,2024-12-09
5571,314,2025-05-06
5572,418,2024-12-15
5573,102,2024-09-17
5574,331,2025-02-08
5575,499,2024-11-24
5576,199,2025-05-12
5577,472,2025-05-21
5578,425,2025-02-24
5579,58,2024-11-07
5580,499,2024-10-04
5581,399,2024-09-08
5582,321,2025-01-02
5583,364,2025-05-26
5584,457,2024-12-11
5585,69,2025-07-16
5586,131,2025-06-04
5587,78,2025-03-03
5588,331,2025-03-23
5589,90,2025-04-18
5590,448,2024-11-26
5591,328,2025-02-14
5592,281,2025-02-05
5593,463,2025-01-06
5594,336,2025-06-05
5595,461,2024-12-15
5596,143,2025-07-17
5597,133,2024-11-09
5598,315,2024-10-28
5599,67,2025-08-11
5600,397,2025-04-26
5601,57,2025-03-07
5602,293,2025-07-30
5603,5,2024-10-30
5604,192,2024-09-14
5605,325,2024-10-19
5606,92,2025-07-16
5607,34,2025-07-31
5608,446,2025-06-19
5609,275,2025-06-15
5610,177,2024-08-15
5611,357,2025-07-12
5612,490,2025-02-02
5613,258,2025-02-24
5614,4,2025-03-02
5615,262,2024-09-03
5616,434,2025-07-03
5617,373,2024-10-08
5618,289,2024-11-16
5619,32,2024-10-19
5620,173,2024-11-06
5621,2,2025-01-12
5622,436,2025-03-29
5623,121,2025-07-31
5624,418,2025-03-02
5625,283,2025-03-18
5626,355,2025-04-29
5627,218,2025-04-03
5628,26,2025-05-22
5629,256,2025-07-16
5630,105,2025-06-29
5631,79,2025-01-18
5632,473,2024-08-15
5633,120,2025-05-02
5634,12,2025-05-02
5635,219,2024-10-28
5636,133,2025-07-20
5637,8,2024-12-14
5638,389,2025-04-11
5639,244,2025-05-28
5640,411,2024-10-24
5641,2,2025-03-15
5642,109,2024-09-18
5643,401,2024-12-02
5644,438,2025-01-02
5645,150,2025-02-26
5646,392,2025-04-01
5647,178,2024-11-25
5648,291,2025-05-21
5649,42,2024-08-15
5650,390,2024-10-17
5651,85,2024-09-10
5652,466,2025-04-24
5653,415,2025-02-22
5654,244,2025-05-07
5655,459,2025-04-17
5656,57,2025-08-06
5657,90,2025-08-10
5658,345,2024-11-01
5659,11,2025-03-11
5660,321,2025-03-30
5661,390,2025-02-05
5662,375,2025-07-03
5663,24,2024-09-05
5664,196,2025-02-23
5665,491,2025-02-16
5666,373,2024-08-30
5667,282,2024-09-07
5668,350,2025-06-15
5669,356,2025-04-06
5670,166,2025-02-04
5671,143,2024-11-25
5672,333,2025-06-02
5673,490,2025-04-26
5674,459,2024-08-14
5675,233,2024-09-29
5676,236,2024-11-03
5677,6,2025-08-14
5678,192,2024-10-31
5679,425,2025-03-25
5680,119,2025-02-21
5681,466,2024-10-16
5682,481,2025-08-09
5683,147,2025-02-09
5684,317,2024-09-29
5685,41,2025-03-28
5686,417,2024-12-30
5687,64,2024-11-02
5688,248,2025-04-01
5689,474,2025-02-26
5690,194,2024-09-05
5691,284,2024-11-15
5692,357,2024-12-22
5693,268,2024-12-05
5694,86,2025-01-30
5695,196,2025-06-12
5696,81,2025-07-03
5697,433,2025-02-18
5698,459,2025-07-09
5699,173,2025-01-15
5700,135,2025-06-24
5701,444,2025-02-17
5702,146,2025-08-12
5703,73,2024-10-08
5704,350,2025-04-02
5705,143,2024-12-13
5706,252,2024-12-19
5707,396,2025-06-10
5708,252,2024-10-09
5709,474,2025-01-26
5710,86,2024-11-26
5711,324,2025-06-06
5712,393,2025-08-05
5713,141,2025-03-05
5714,77,2025-02-05
5715,260,2024-11-06
5716,168,2024-11-01
5717,369,2024-12-03
5718,127,2024-09-11
5719,445,2024-12-17
5720,229,2024-09-06
5721,42,2025-03-16
5722,370,2025-02-27
5723,91,2025-07-30
5724,106,2025-07-18
5725,168,2025-01-27
5726,269,2024-12-23
5727,220,2025-03-30
5728,312,2024-11-10
5729,304,2025-06-30
5730,415,2024-08-23
5731,440,2024-10-22
5732,165,2025-04-13
5733,274,2025-07-24
5734,438,2025-02-15
5735,407,2024-08-16
5736,74,2025-03-31
5737,167,2025-02-19
5738,21,2024-12-03
5739,21,2025-05-13
5740,215,2025-05-12
5741,394,2025-03-08
5742,105,2024-12-11
5743,138,2024-11-15
5744,390,2025-04-03
5745,369,2025-05-16
5746,423,2025-04-12
5747,471,2024-11-29
5748,397,2025-05-23
5749,104,2025-07-23
5750,430,2024-08-17
5751,183,2024-12-24
5752,334,2025-03-12
5753,127,2025-06-03
5754,398,2025-05-07
5755,57,2024-11-29
5756,246,2025-07-29
5757,70,2025-05-02
5758,393,2024-12-29
5759,112,2025-02-16
5760,432,2025-01-17
5761,351,2024-12-07
5762,297,2024-10-06
5763,47,2025-04-07
5764,270,2024-10-18
5765,51,2025-01-01
5766,89,2025-06-24
5767,128,2024-11-24
5768,198,2024-11-14
5769,36,2025-03-30
5770,106,2024-11-17
5771,18,2025-08-08
5772,303,2025-05-03
5773,355,2025-06-30
5774,173,2025-02-23
5775,280,2025-05-04
5776,252,2025-04-26
5777,436,2025-07-28
5778,406,2025-07-30
5779,343,2024-09-03
5780,173,2025-03-17
5781,301,2025-07-29
5782,284,2024-10-11
5783,478,2024-12-26
5784,13,2025-04-27
5785,87,2024-09-16
5786,194,2025-08-10
5787,423,2024-10-20
5788,128,2024-09-19
5789,410,2025-02-24
5790,162,2025-05-22
5791,308,2025-06-07
5792,430,2024-09-01
5793,408,2025-04-19
5794,253,2024-11-30
5795,455,2025-04-18
5796,428,2025-06-21
5797,220,2024-08-24
5798,220,2025-07-10
5799,95,2024-12-17
5800,475,2025-06-10
5801,481,2024-08-31
5802,389,2025-04-28
5803,409,2025-04-01
5804,247,2025-08-12
5805,352,2024-11-23
5806,61,2024-09-15
5807,326,2025-03-10
5808,133,2025-02-16
5809,24,2025-05-31
5810,442,2024-09-04
5811,11,2024-11-15
5812,463,2025-05-25
5813,31,2025-07-22
5814,396,2025-04-08
5815,350,2025-01-23
5816,208,2025-02-02
5817,376,2025-02-22
5818,294,2025-01-02
5819,143,2024-10-05
5820,275,2025-05-16
5821,204,2024-08-22
5822,407,2024-08-28
5823,155,2025-04-26
5824,364,2024-08-24
5825,303,2024-12-28
5826,270,2024-08-20
5827,368,2025-08-10
5828,235,2025-07-02
5829,129,2025-03-08
5830,475,2024-08-17
5831,70,2025-05-14
5832,390,2025-07-01
5833,394,2025-07-10
5834,387,2025-05-05
5835,355,2024-09-25
5836,379,2024-12-11
5837,341,2025-05-06
5838,359,2024-10-27
5839,203,2025-05-07
5840,193,2024-11-11
5841,150,2024-12-05
5842,365,2025-06-14
5843,379,2025-05-20
5844,124,2025-07-16
5845,314,2024-11-01
5846,295,2024-12-14
5847,318,2025-07-12
5848,192,2025-02-27
5849,437,2025-02-03
5850,95,2025-07-11
5851,403,2025-03-08
5852,302,2025-06-14
5853,143,2025-01-09
5854,8,2024-09-01
5855,484,2025-02-26
5856,494,2024-12-02
5857,389,2024-10-17
5858,377,2024-12-28
5859,305,2025-03-19
5860,212,2025-05-03
5861,281,2024-11-08
5862,266,2024-09-17
5863,198,2024-08-28
5864,71,2024-10-22
5865,424,2025-03-19
5866,498,2025-02-18
5867,231,2024-10-02
5868,427,2024-09-06
5869,169,2025-04-13
5870,330,2024-10-11
5871,45,2024-09-02
5872,376,2025-05-22
5873,90,2025-01-30
5874,272,2025-01-21
5875,280,2024-08-15
5876,280,2025-02-26
5877,256,2024-09-20
5878,157,2025-05-27
5879,43,2025-01-27
5880,99,2025-01-14
5881,188,2024-10-03
5882,440,2025-06-26
5883,329,2025-05-27
5884,182,2024-10-07
5885,425,2024-12-30
5886,78,2024-10-18
5887,224,2024-10-29
5888,27,2025-04-15
5889,52,2025-03-12
5890,99,2025-04-04
5891,473,2024-11-02
5892,77,2025-02-24
5893,483,2025-07-22
5894,51,2024-12-06
5895,161,2024-10-24
5896,28,2025-05-07
5897,483,2025-06-30
5898,254,2025-06-19
5899,408,2025-06-18
5900,326,2025-01-29
5901,388,2024-08-24
5902,395,2024-10-17
5903,432,2024-08-21
5904,36,2025-05-21
5905,439,2025-04-10
5906,457,2025-02-05
5907,345,2024-10-19
5908,379,2024-11-18
5909,111,2025-06-14
5910,249,2025-03-23
5911,477,2024-09-21
5912,132,2025-05-06
5913,365,2025-04-08
5914,425,2024-12-14
5915,404,2024-09-06
5916,340,2025-07-02
5917,372,2025-06-02
5918,436,2024-09-18
5919,20,2025-06-14
5920,335,2024-11-14
5921,240,2025-05-23
5922,346,2025-03-04
5923,166,2024-11-20
5924,280,2024-09-14
5925,446,2025-05-29
5926,462,2025-08-02
5927,374,2025-07-10
5928,205,2024-12-18
5929,321,2024-12-06
5930,268,2025-08-09
5931,176,2025-04-08
5932,19,2025-03-27
5933,490,2025-02-02
5934,395,2025-08-08
5935,96,2025-02-21
5936,297,2024-12-10
5937,482,2025-06-20
5938,204,2025-05-24
5939,404,2024-10-31
5940,319,2025-01-04
5941,117,2025-04-05
5942,23,2025-06-14
5943,263,2025-03-07
5944,437,2024-10-03
5945,55,2024-10-15
5946,267,2025-05-08
5947,351,2025-05-08
5948,57,2024-10-08
5949,332,2025-04-11
5950,220,2024-09-19
5951,323,2025-07-28
5952,447,2025-04-11
5953,21,2025-03-28
5954,313,2025-04-30
5955,359,2025-03-13
5956,494,2025-05-25
5957,500,2025-03-14
5958,397,2025-03-08
5959,250,2024-11-15
5960,86,2025-03-13
5961,240,2024-09-02
5962,372,2025-07-19
5963,311,2025-07-15
5964,25,2024-10-23
5965,34,2025-04-29
5966,107,2024-11-13
5967,200,2024-12-16
5968,332,2025-03-09
5969,421,2025-05-02
5970,24,2025-02-22
5971,473,2024-10-21
5972,457,2025-06-24
5973,384,2024-11-02
5974,82,2025-01-14
5975,266,2024-08-29
5976,90,2025-02-04
5977,93,2025-07-26
5978,487,2025-05-23
5979,471,2024-11-06
5980,362,2024-10-22
5981,216,2025-04-28
5982,83,2025-06-29
5983,429,2024-09-14
5984,7,2025-04-18
5985,282,2025-04-10
5986,166,2025-06-18
5987,185,2025-05-20
5988,8,2025-01-22
5989,382,2025-03-17
5990,415,2025-04-19
5991,285,2024-09-30
5992,25,2024-11-01
5993,231,2024-10-17
5994,91,2025-08-02
5995,204,2025-04-23
5996,85,2025-01-24
5997,324,2024-10-02
5998,182,2024-09-08
5999,253,2024-10-31
6000,108,2025-02-12
6001,369,2025-01-28
6002,461,2025-06-23
6003,43,2024-11-17
6004,401,2024-08-30
6005,196,2024-10-22
6006,187,2025-02-14
6007,409,2024-09-13
6008,138,2024-12-09
6009,175,2025-07-03
6010,33,2024-12-13
6011,16,2025-07-29
6012,236,2024-10-16
6013,493,2024-08-26
6014,345,2025-03-05
6015,263,2025-07-27
6016,473,2025-04-19
6017,280,2024-10-02
6018,169,2025-04-28
6019,228,2025-08-03
6020,464,2025-03-18
6021,414,2025-07-19
6022,231,2024-12-27
6023,413,2025-04-06
6024,358,2024-09-24
6025,159,2025-05-28
6026,375,2024-10-01
6027,131,2025-04-20
6028,430,2024-12-24
6029,237,2025-01-10
6030,340,2025-03-08
6031,465,2024-09-25
6032,478,2025-06-23
6033,392,2024-09-26
6034,441,2025-03-26
6035,364,2024-08-19
6036,154,2025-04-09
6037,105,2024-10-07
6038,65,2024-08-30
6039,140,2025-04-09
6040,400,2024-10-28
6041,384,2025-06-28
6042,14,2024-09-13
6043,32,2024-10-24
6044,493,2025-05-09
6045,241,2024-09-30
6046,74,2024-11-17
6047,396,2024-12-20
6048,6,2025-03-27
6049,382,2025-01-01
6050,45,2024-12-04
6051,455,2025-02-04
6052,443,2025-02-15
6053,86,2024-12-29
6054,18,2025-03-08
6055,328,2025-01-10
6056,88,2025-06-13
6057,255,2024-09-29
6058,275,2025-06-05
6059,491,2024-11-16
6060,472,2025-02-25
6061,479,2025-06-29
6062,247,2024-11-13
6063,388,2025-06-06
6064,74,2024-08-16
6065,235,2025-07-17
6066,95,2024-08-26
6067,346,2025-01-19
6068,435,2025-08-01
6069,5,2025-01-11
6070,195,2024-09-30
6071,431,2025-07-12
6072,433,2024-10-20
6073,408,2025-02-03
6074,271,2025-01-12
6075,373,2025-02-12
6076,455,2024-09-02
6077,321,2025-04-19
6078,236,2024-10-12
6079,355,2025-03-12
6080,300,2025-08-10
6081,146,2025-01-15
6082,340,2025-05-15
6083,437,2025-08-11
6084,67,2025-07-30
6085,340,2024-09-11
6086,211,2024-11-16
6087,58,2025-01-12
6088,336,2025-03-24
6089,264,2025-04-21
6090,29,2025-05-24
6091,76,2024-11-23
6092,43,2025-01-24
6093,229,2025-03-15
6094,467,2025-05-27
6095,471,2024-12-01
6096,366,2024-11-02
6097,1,2024-12-30
6098,110,2025-07-04
6099,146,2024-10-06
6100,214,2025-03-31
6101,244,2025-05-02
6102,25,2024-10-02
6103,31,2024-09-09
6104,278,2024-11-27
6105,395,2024-11-06
6106,474,2025-07-17
6107,11,2024-09-07
6108,342,2024-09-07
6109,192,2025-04-26
6110,303,2025-07-28
6111,334,2024-11-18
6112,45,2025-05-17
6113,348,2025-01-30
6114,44,2025-02-17
6115,153,2025-07-31
6116,405,2025-06-11
6117,205,2025-06-07
6118,37,2024-09-08
6119,274,2025-03-26
6120,306,2025-03-23
6121,151,2024-11-06
6122,78,2025-04-03
6123,202,2025-04-01
6124,210,2025-04-30
6125,469,2024-12-11
6126,260,2024-11-03
6127,129,2025-03-26
6128,95,2025-04-05
6129,457,2025-08-10
6130,225,2025-03-01
6131,246,2025-05-04
6132,36,2024-08-28
6133,301,2024-09-03
6134,212,2024-11-14
6135,297,2025-01-22
6136,421,2025-08-02
6137,180,2025-05-14
6138,410,2025-01-12
6139,30,2025-07-12
6140,373,2025-01-08
6141,229,2024-12-20
6142,42,2024-09-26
6143,48,2024-11-01
6144,357,2025-07-16
6145,253,2024-10-02
6146,263,2025-07-28
6147,221,2024-11-18
6148,150,2024-12-08
6149,212,2024-10-24
6150,183,2024-10-15
6151,292,2024-08-24
6152,166,2024-12-11
6153,46,2025-03-09
6154,471,2025-04-24
6155,361,2025-06-30
6156,468,2025-02-21
6157,105,2025-04-14
6158,364,2025-06-25
6159,320,2025-05-30
6160,477,2024-08-30
6161,221,2024-08-21
6162,77,2025-05-06
6163,10,2025-07-19
6164,497,2025-07-05
6165,359,2025-07-16
6166,77,2024-12-22
6167,140,2024-10-12
6168,352,2025-07-22
6169,316,2024-10-27
6170,341,2025-07-15
6171,308,2024-08-19
6172,153,2025-04-01
6173,277,2024-12-22
6174,15,2025-02-02
6175,195,2025-01-05
6176,226,2024-10-13
6177,134,2025-05-28
6178,385,2025-08-14
6179,360,2025-03-24
6180,253,2025-06-15
6181,482,2024-10-19
6182,96,2025-06-03
6183,272,2025-01-05
6184,161,2025-01-15
6185,361,2025-06-19
6186,174,2025-04-20
6187,18,2024-10-21
6188,181,2025-02-22
6189,413,2025-01-12
6190,310,2024-09-23
6191,148,2025-04-19
6192,95,2025-05-17
6193,470,2024-12-05
6194,305,2025-01-16
6195,482,2024-08-19
6196,189,2025-07-27
6197,100,2025-04-10
6198,326,2025-06-23
6199,199,2025-04-23
6200,126,2025-07-11
6201,366,2025-06-10
6202,326,2024-10-18
6203,490,2025-01-14
6204,17,2024-11-10
6205,440,2024-11-21
6206,46,2025-05-18
6207,307,2025-01-04
6208,15,2024-10-18
6209,433,2025-05-27
6210,111,2025-06-10
6211,50,2024-10-02
6212,257,2025-02-06
6213,421,2024-09-13
6214,254,2024-10-03
6215,86,2025-06-20
6216,4,2025-01-20
6217,44,2024-11-10
6218,119,2024-10-22
6219,234,2025-03-23
6220,448,2024-12-13
6221,491,2025-04-26
6222,341,2024-12-29
6223,311,2025-07-15
6224,261,2024-12-17
6225,244,2025-05-19
6226,97,2025-08-10
6227,301,2024-08-14
6228,196,2025-01-09
6229,222,2024-08-14
6230,252,2025-05-18
6231,45,2024-09-04
6232,192,2024-12-01
6233,184,2024-08-28
6234,8,2025-02-24
6235,366,2025-03-27
6236,421,2024-11-30
6237,472,2025-01-11
6238,172,2025-06-21
6239,70,2025-08-12
6240,26,2025-03-19
6241,417,2024-11-23
6242,494,2025-03-28
6243,81,2025-01-15
6244,117,2025-01-20
6245,446,2025-02-11
6246,246,2024-11-08
6247,131,2025-06-11
6248,465,2025-08-13
6249,428,2024-10-17
6250,490,2024-12-02
6251,412,2025-01-30
6252,409,2025-01-26
6253,144,2024-11-22
6254,225,2025-01-26
6255,211,2025-04-07
6256,274,2025-03-11
6257,419,2025-05-20
6258,56,2024-09-18
6259,124,2024-10-12
6260,253,2025-02-28
6261,494,2025-08-04
6262,221,2025-01-23
6263,280,2025-02-16
6264,490,2024-11-28
6265,465,2024-09-15
6266,447,2025-02-15
6267,336,2024-12-05
6268,407,2024-10-04
6269,448,2024-11-07
6270,200,2025-03-03
6271,297,2025-06-09
6272,483,2025-05-16
6273,55,2025-05-12
6274,12,2024-09-26
6275,235,2025-06-28
6276,401,2024-10-07
6277,248,2025-04-22
6278,360,2025-06-23
6279,495,2025-02-11
6280,205,2025-05-06
6281,456,2024-10-18
6282,64,2024-09-16
6283,50,2025-05-17
6284,99,2024-08-25
6285,344,2025-02-25
6286,8,2024-09-10
6287,345,2024-09-20
6288,164,2025-02-17
6289,487,2025-04-20
6290,232,2025-05-30
6291,83,2025-02-16
6292,191,2025-01-06
6293,130,2024-12-22
6294,247,2025-06-09
6295,88,2024-11-27
6296,254,2024-11-17
6297,50,2025-05-30
6298,219,2025-02-09
6299,98,2025-07-19
6300,449,2025-04-15
6301,78,2025-01-04
6302,86,2025-03-21
6303,159,2025-01-23
