TripID,OrderID,DriverID,DeliveryDate,Status
4961,4961,9,2024-08-23,Delivered
4962,4962,6,2025-08-04,Cancelled
4963,4963,50,2025-06-21,Pending
4964,4964,34,2024-12-27,Cancelled
4965,4965,30,2024-10-23,Pending
4966,4966,33,2024-12-04,Cancelled
4967,4967,41,2025-05-08,Delivered
4968,4968,24,2024-11-24,Delivered
4969,4969,36,2025-07-27,Delivered
4970,4970,49,2025-01-10,Pending
4971,4971,25,2025-03-17,Pending
4972,4972,42,2025-01-31,Cancelled
4973,4973,38,2025-02-22,Delivered
4974,4974,31,2024-11-19,Pending
4975,4975,31,2024-09-28,Delivered
4976,4976,40,2024-09-01,Pending
4977,4977,43,2025-03-08,Cancelled
4978,4978,29,2024-10-19,Delivered
4979,4979,40,2024-10-29,Pending
4980,4980,10,2025-02-22,Cancelled
4981,4981,11,2024-09-19,Delivered
4982,4982,7,2025-06-14,Pending
4983,4983,34,2024-12-03,Pending
4984,4984,41,2024-12-21,Cancelled
4985,4985,36,2025-03-09,Delivered
4986,4986,20,2025-04-25,Delivered
4987,4987,37,2025-04-29,Pending
4988,4988,47,2024-08-27,Delivered
4989,4989,27,2024-10-06,Cancelled
4990,4990,32,2025-07-15,Cancelled
4991,4991,49,2025-01-05,Delivered
4992,4992,20,2024-10-12,Cancelled
4993,4993,5,2025-02-21,Cancelled
4994,4994,12,2025-07-02,Pending
4995,4995,4,2025-01-22,Cancelled
4996,4996,9,2024-09-01,Pending
4997,4997,41,2025-04-18,Delivered
4998,4998,40,2025-05-12,Pending
4999,4999,20,2024-12-30,Pending
5000,5000,21,2024-11-23,Cancelled
5001,5001,12,2025-02-05,Pending
5002,5002,35,2024-10-28,Delivered
5003,5003,9,2025-02-20,Cancelled
5004,5004,32,2025-04-12,Cancelled
5005,5005,44,2025-04-26,Cancelled
5006,5006,22,2025-06-28,Cancelled
5007,5007,35,2024-09-06,Pending
5008,5008,2,2025-04-08,Delivered
5009,5009,35,2025-04-26,Cancelled
5010,5010,22,2024-08-24,Pending
5011,5011,10,2025-06-26,Cancelled
5012,5012,29,2024-10-26,Cancelled
5013,5013,14,2024-08-15,Pending
5014,5014,20,2024-09-02,Pending
5015,5015,4,2024-11-23,Delivered
5016,5016,9,2025-06-17,Cancelled
5017,5017,7,2025-04-07,Delivered
5018,5018,30,2025-07-14,Pending
5019,5019,8,2025-06-10,Cancelled
5020,5020,39,2024-08-27,Cancelled
5021,5021,18,2025-05-26,Pending
5022,5022,42,2024-12-30,Delivered
5023,5023,16,2025-02-21,Pending
5024,5024,23,2025-06-04,Delivered
5025,5025,44,2025-06-15,Cancelled
5026,5026,16,2025-06-15,Delivered
5027,5027,27,2024-09-09,Pending
5028,5028,32,2025-04-27,Cancelled
5029,5029,21,2025-05-06,Delivered
5030,5030,7,2025-07-25,Delivered
5031,5031,43,2024-12-29,Pending
5032,5032,35,2025-01-29,Pending
5033,5033,39,2025-01-01,Pending
5034,5034,44,2025-04-27,Cancelled
5035,5035,14,2024-12-02,Delivered
5036,5036,42,2025-02-19,Cancelled
5037,5037,37,2024-10-24,Delivered
5038,5038,49,2024-09-02,Pending
5039,5039,15,2024-12-16,Delivered
5040,5040,44,2025-04-16,Pending
5041,5041,2,2025-06-30,Delivered
5042,5042,28,2025-03-27,Pending
5043,5043,24,2025-03-28,Pending
5044,5044,28,2024-11-05,Delivered
5045,5045,14,2024-11-13,Cancelled
5046,5046,26,2024-09-27,Pending
5047,5047,20,2024-10-23,Delivered
5048,5048,48,2025-04-19,Pending
5049,5049,50,2024-08-19,Cancelled
5050,5050,28,2025-05-19,Delivered
5051,5051,41,2025-05-07,Delivered
5052,5052,2,2025-03-09,Cancelled
5053,5053,40,2024-09-26,Pending
5054,5054,20,2024-08-31,Delivered
5055,5055,50,2024-10-19,Delivered
5056,5056,20,2025-07-15,Pending
5057,5057,7,2025-07-24,Cancelled
5058,5058,39,2025-04-30,Cancelled
5059,5059,18,2024-12-21,Cancelled
5060,5060,28,2025-05-05,Pending
5061,5061,23,2025-07-22,Cancelled
5062,5062,45,2025-07-01,Delivered
5063,5063,20,2025-08-14,Pending
5064,5064,39,2025-08-03,Cancelled
5065,5065,18,2024-09-27,Delivered
5066,5066,18,2024-08-19,Delivered
5067,5067,36,2024-12-29,Cancelled
5068,5068,27,2024-09-14,Cancelled
5069,5069,7,2024-10-15,Pending
5070,5070,1,2025-05-06,Pending
5071,5071,28,2025-06-22,Delivered
5072,5072,24,2025-05-11,Pending
5073,5073,13,2024-11-06,Delivered
5074,5074,27,2025-05-05,Cancelled
5075,5075,49,2025-04-13,Delivered
5076,5076,35,2024-09-17,Cancelled
5077,5077,16,2025-07-19,Pending
5078,5078,15,2024-10-24,Cancelled
5079,5079,2,2025-03-04,Cancelled
5080,5080,36,2025-01-04,Delivered
5081,5081,3,2025-04-04,Cancelled
5082,5082,27,2025-01-09,Cancelled
5083,5083,7,2025-02-16,Delivered
5084,5084,19,2025-02-04,Cancelled
5085,5085,45,2025-02-22,Cancelled
5086,5086,40,2025-01-31,Cancelled
5087,5087,41,2025-03-02,Pending
5088,5088,32,2025-01-04,Pending
5089,5089,41,2025-03-24,Pending
5090,5090,45,2025-07-22,Delivered
5091,5091,5,2025-06-28,Delivered
5092,5092,30,2025-04-24,Delivered
5093,5093,46,2025-06-09,Pending
5094,5094,31,2024-09-18,Pending
5095,5095,3,2024-10-09,Pending
5096,5096,24,2024-09-21,Cancelled
5097,5097,49,2025-01-16,Delivered
5098,5098,5,2025-07-31,Delivered
5099,5099,39,2025-01-27,Cancelled
5100,5100,38,2025-02-03,Delivered
5101,5101,31,2025-06-05,Cancelled
5102,5102,1,2025-04-29,Cancelled
5103,5103,49,2025-01-08,Pending
5104,5104,14,2025-01-12,Pending
5105,5105,9,2025-02-26,Pending
5106,5106,43,2025-06-27,Pending
5107,5107,15,2025-03-26,Pending
5108,5108,39,2024-09-09,Delivered
5109,5109,35,2024-09-28,Pending
5110,5110,30,2025-02-03,Delivered
5111,5111,30,2025-07-18,Delivered
5112,5112,19,2024-09-17,Pending
5113,5113,49,2025-04-10,Delivered
5114,5114,24,2024-08-30,Delivered
5115,5115,6,2024-11-11,Pending
5116,5116,12,2024-12-05,Delivered
5117,5117,7,2025-02-03,Cancelled
5118,5118,6,2025-04-07,Cancelled
5119,5119,18,2024-11-14,Delivered
5120,5120,26,2024-12-31,Delivered
5121,5121,14,2025-01-08,Pending
5122,5122,46,2025-03-18,Cancelled
5123,5123,14,2024-09-12,Cancelled
5124,5124,31,2024-09-09,Cancelled
5125,5125,26,2025-02-23,Pending
5126,5126,18,2024-11-16,Delivered
5127,5127,41,2025-05-05,Pending
5128,5128,21,2025-08-01,Cancelled
5129,5129,1,2025-01-01,Delivered
5130,5130,8,2025-05-17,Pending
5131,5131,7,2025-07-04,Pending
5132,5132,39,2025-05-30,Cancelled
5133,5133,20,2025-02-22,Delivered
5134,5134,7,2025-05-16,Delivered
5135,5135,42,2024-10-19,Cancelled
5136,5136,31,2024-10-24,Delivered
5137,5137,25,2024-09-18,Cancelled
5138,5138,41,2025-06-08,Delivered
5139,5139,11,2025-05-31,Delivered
5140,5140,44,2024-12-29,Delivered
5141,5141,50,2025-04-10,Delivered
5142,5142,13,2024-10-28,Cancelled
5143,5143,41,2025-04-11,Pending
5144,5144,33,2024-08-18,Pending
5145,5145,41,2024-11-03,Pending
5146,5146,39,2025-03-07,Pending
5147,5147,29,2025-07-13,Delivered
5148,5148,26,2025-05-24,Cancelled
5149,5149,17,2025-06-13,Delivered
5150,5150,11,2024-09-25,Cancelled
5151,5151,32,2025-07-31,Cancelled
5152,5152,24,2025-04-11,Delivered
5153,5153,31,2025-05-21,Delivered
5154,5154,33,2025-06-24,Cancelled
5155,5155,44,2025-05-25,Pending
5156,5156,35,2025-01-21,Pending
5157,5157,40,2025-07-16,Pending
5158,5158,14,2024-11-09,Cancelled
5159,5159,20,2024-12-21,Pending
5160,5160,2,2025-04-01,Delivered
5161,5161,30,2024-12-08,Delivered
5162,5162,21,2024-10-10,Pending
5163,5163,40,2025-06-09,Cancelled
5164,5164,15,2025-05-24,Delivered
5165,5165,26,2025-01-10,Pending
5166,5166,42,2025-06-11,Cancelled
5167,5167,7,2025-05-13,Delivered
5168,5168,3,2024-09-27,Delivered
5169,5169,8,2025-05-14,Delivered
5170,5170,18,2024-09-15,Pending
5171,5171,3,2024-09-16,Delivered
5172,5172,40,2025-06-25,Cancelled
5173,5173,46,2025-01-08,Pending
5174,5174,22,2025-01-14,Delivered
5175,5175,22,2025-06-03,Cancelled
5176,5176,37,2024-10-24,Pending
5177,5177,13,2024-11-23,Delivered
5178,5178,42,2025-04-26,Cancelled
5179,5179,9,2025-08-02,Delivered
5180,5180,48,2025-02-13,Pending
5181,5181,28,2024-10-27,Delivered
5182,5182,1,2025-01-16,Delivered
5183,5183,5,2025-07-19,Delivered
5184,5184,8,2024-12-03,Delivered
5185,5185,1,2025-07-19,Cancelled
5186,5186,1,2024-10-01,Pending
5187,5187,17,2025-07-28,Cancelled
5188,5188,37,2025-02-08,Delivered
5189,5189,6,2025-06-02,Cancelled
5190,5190,34,2025-03-19,Pending
5191,5191,47,2024-12-07,Cancelled
5192,5192,23,2025-02-14,Pending
5193,5193,41,2024-09-19,Delivered
5194,5194,14,2025-03-16,Pending
5195,5195,26,2025-06-24,Delivered
5196,5196,40,2025-03-28,Cancelled
5197,5197,3,2024-10-25,Pending
5198,5198,27,2024-08-24,Cancelled
5199,5199,40,2024-10-12,Cancelled
5200,5200,20,2024-11-18,Cancelled
5201,5201,17,2024-09-02,Pending
5202,5202,10,2025-02-04,Cancelled
5203,5203,11,2025-01-27,Delivered
5204,5204,26,2025-05-24,Delivered
5205,5205,2,2024-10-29,Delivered
5206,5206,32,2025-04-07,Cancelled
5207,5207,7,2024-08-21,Cancelled
5208,5208,23,2024-10-28,Pending
5209,5209,6,2024-08-19,Pending
5210,5210,33,2025-03-21,Pending
5211,5211,50,2025-07-08,Cancelled
5212,5212,41,2024-09-17,Delivered
5213,5213,32,2024-09-30,Delivered
5214,5214,42,2025-03-24,Delivered
5215,5215,26,2025-07-08,Cancelled
5216,5216,35,2025-06-03,Cancelled
5217,5217,21,2024-09-21,Delivered
5218,5218,21,2025-02-11,Pending
5219,5219,18,2024-11-15,Cancelled
5220,5220,32,2024-11-01,Cancelled
5221,5221,1,2025-03-02,Delivered
5222,5222,41,2024-10-02,Delivered
5223,5223,9,2024-10-03,Delivered
5224,5224,35,2025-05-28,Delivered
5225,5225,30,2024-10-02,Delivered
5226,5226,49,2024-10-16,Cancelled
5227,5227,8,2024-12-20,Delivered
5228,5228,35,2024-12-29,Pending
5229,5229,10,2025-02-28,Pending
5230,5230,35,2025-07-21,Cancelled
5231,5231,50,2025-06-08,Pending
5232,5232,37,2025-04-23,Pending
5233,5233,6,2024-10-13,Pending
5234,5234,28,2025-04-04,Delivered
5235,5235,8,2024-08-21,Cancelled
5236,5236,23,2024-10-10,Delivered
5237,5237,36,2024-11-04,Delivered
5238,5238,15,2025-07-14,Delivered
5239,5239,28,2025-04-17,Delivered
5240,5240,34,2025-02-21,Delivered
5241,5241,31,2025-08-11,Pending
5242,5242,40,2025-07-10,Cancelled
5243,5243,11,2024-08-22,Pending
5244,5244,2,2025-06-10,Pending
5245,5245,23,2025-02-21,Delivered
5246,5246,50,2025-01-24,Cancelled
5247,5247,18,2025-03-01,Pending
5248,5248,36,2024-12-22,Cancelled
5249,5249,31,2025-05-06,Cancelled
5250,5250,24,2025-03-30,Delivered
5251,5251,29,2025-02-10,Cancelled
5252,5252,47,2024-10-23,Pending
5253,5253,47,2024-11-08,Pending
5254,5254,17,2025-01-12,Cancelled
5255,5255,5,2024-10-12,Cancelled
5256,5256,42,2025-05-15,Pending
5257,5257,32,2025-01-16,Cancelled
5258,5258,20,2025-02-02,Pending
5259,5259,36,2025-07-23,Delivered
5260,5260,44,2025-01-20,Pending
5261,5261,32,2025-07-02,Pending
5262,5262,39,2025-01-21,Pending
5263,5263,20,2025-01-27,Delivered
5264,5264,17,2025-08-11,Cancelled
5265,5265,40,2024-11-21,Cancelled
5266,5266,17,2025-05-20,Delivered
5267,5267,26,2024-09-06,Delivered
5268,5268,27,2024-12-08,Delivered
5269,5269,23,2025-04-20,Pending
5270,5270,40,2024-10-18,Delivered
5271,5271,25,2025-03-07,Delivered
5272,5272,17,2024-08-25,Pending
5273,5273,15,2025-07-17,Delivered
5274,5274,41,2024-09-27,Delivered
5275,5275,9,2025-01-21,Pending
5276,5276,48,2025-07-22,Cancelled
5277,5277,31,2025-04-22,Cancelled
5278,5278,12,2024-12-30,Cancelled
5279,5279,24,2024-10-08,Pending
5280,5280,28,2025-01-14,Delivered
5281,5281,42,2024-09-19,Cancelled
5282,5282,20,2025-04-06,Pending
5283,5283,34,2025-04-30,Cancelled
5284,5284,2,2024-12-21,Cancelled
5285,5285,5,2024-12-31,Pending
5286,5286,22,2025-07-14,Pending
5287,5287,47,2025-04-28,Cancelled
5288,5288,23,2024-12-28,Pending
5289,5289,13,2025-06-05,Cancelled
5290,5290,26,2025-03-21,Pending
5291,5291,19,2024-12-27,Delivered
5292,5292,46,2025-03-08,Cancelled
5293,5293,21,2024-12-15,Delivered
5294,5294,5,2024-08-21,Pending
5295,5295,19,2024-09-26,Pending
5296,5296,46,2025-01-30,Cancelled
5297,5297,49,2024-08-22,Cancelled
5298,5298,43,2025-04-08,Cancelled
5299,5299,44,2025-01-30,Cancelled
5300,5300,28,2025-06-16,Pending
5301,5301,20,2025-06-05,Cancelled
5302,5302,33,2025-01-01,Delivered
5303,5303,11,2025-03-15,Pending
5304,5304,37,2025-04-20,Cancelled
5305,5305,18,2025-07-29,Delivered
5306,5306,45,2025-08-05,Delivered
5307,5307,35,2024-10-09,Cancelled
5308,5308,42,2025-08-13,Delivered
5309,5309,19,2025-01-05,Delivered
5310,5310,36,2024-12-04,Cancelled
5311,5311,38,2025-01-06,Delivered
5312,5312,19,2024-12-31,Cancelled
5313,5313,4,2025-06-21,Delivered
5314,5314,34,2024-09-25,Delivered
5315,5315,48,2025-03-20,Cancelled
5316,5316,13,2025-06-29,Delivered
5317,5317,22,2024-08-28,Delivered
5318,5318,26,2025-07-08,Pending
5319,5319,2,2025-08-07,Cancelled
5320,5320,25,2024-08-25,Delivered
5321,5321,36,2025-08-09,Cancelled
5322,5322,27,2025-05-02,Cancelled
5323,5323,48,2024-12-27,Pending
5324,5324,7,2025-05-26,Delivered
5325,5325,19,2025-03-24,Delivered
5326,5326,16,2025-02-28,Delivered
5327,5327,34,2024-09-10,Pending
5328,5328,46,2024-08-27,Delivered
5329,5329,16,2024-12-09,Delivered
5330,5330,15,2025-06-28,Pending
5331,5331,21,2024-10-23,Pending
5332,5332,2,2025-05-13,Delivered
5333,5333,21,2024-10-05,Pending
5334,5334,43,2024-11-20,Pending
5335,5335,31,2025-05-09,Cancelled
5336,5336,34,2025-03-25,Pending
5337,5337,3,2025-07-04,Delivered
5338,5338,49,2024-10-09,Cancelled
5339,5339,44,2025-07-11,Pending
5340,5340,29,2024-12-24,Cancelled
5341,5341,21,2024-11-05,Cancelled
5342,5342,33,2025-01-14,Cancelled
5343,5343,15,2024-11-05,Pending
5344,5344,4,2025-04-07,Pending
5345,5345,46,2024-09-30,Cancelled
5346,5346,15,2025-08-04,Pending
5347,5347,16,2025-01-11,Pending
5348,5348,30,2025-02-10,Cancelled
5349,5349,10,2025-02-15,Cancelled
5350,5350,32,2024-10-10,Cancelled
5351,5351,24,2024-09-24,Delivered
5352,5352,25,2025-05-08,Delivered
5353,5353,30,2025-06-29,Pending
5354,5354,49,2025-02-18,Delivered
5355,5355,48,2024-09-04,Delivered
5356,5356,15,2025-07-09,Cancelled
5357,5357,32,2025-01-05,Cancelled
5358,5358,34,2025-04-20,Cancelled
5359,5359,9,2024-11-02,Cancelled
5360,5360,26,2025-07-19,Pending
5361,5361,36,2024-09-03,Delivered
5362,5362,38,2025-07-28,Cancelled
5363,5363,47,2025-03-31,Pending
5364,5364,10,2025-03-30,Cancelled
5365,5365,40,2025-06-12,Delivered
5366,5366,21,2024-10-14,Cancelled
5367,5367,28,2024-11-22,Delivered
5368,5368,44,2025-03-18,Cancelled
5369,5369,26,2024-10-12,Pending
5370,5370,36,2024-08-30,Cancelled
5371,5371,11,2025-08-02,Cancelled
5372,5372,39,2024-12-30,Delivered
5373,5373,8,2024-08-25,Cancelled
5374,5374,4,2024-11-10,Pending
5375,5375,49,2025-01-29,Cancelled
5376,5376,34,2025-05-29,Pending
5377,5377,44,2025-05-10,Delivered
5378,5378,38,2025-08-10,Pending
5379,5379,40,2025-05-31,Pending
5380,5380,46,2024-10-13,Pending
5381,5381,30,2024-12-26,Cancelled
5382,5382,42,2025-03-15,Cancelled
5383,5383,45,2024-11-25,Pending
5384,5384,47,2024-12-07,Cancelled
5385,5385,42,2025-06-16,Cancelled
5386,5386,17,2025-05-22,Pending
5387,5387,6,2025-02-06,Cancelled
5388,5388,8,2025-05-10,Pending
5389,5389,32,2025-01-22,Delivered
5390,5390,46,2025-06-16,Delivered
5391,5391,17,2025-04-03,Cancelled
5392,5392,38,2024-09-08,Cancelled
5393,5393,19,2024-12-09,Delivered
5394,5394,30,2025-06-30,Pending
5395,5395,44,2025-08-13,Pending
5396,5396,38,2025-04-22,Delivered
5397,5397,49,2024-10-10,Cancelled
5398,5398,30,2025-04-01,Pending
5399,5399,22,2024-09-03,Cancelled
5400,5400,8,2024-12-18,Pending
5401,5401,1,2024-12-23,Pending
5402,5402,38,2025-04-03,Cancelled
5403,5403,33,2024-08-31,Cancelled
5404,5404,27,2024-11-18,Delivered
5405,5405,40,2025-03-15,Delivered
5406,5406,21,2025-01-27,Pending
5407,5407,41,2025-02-07,Cancelled
5408,5408,1,2025-02-01,Pending
5409,5409,49,2025-03-09,Pending
5410,5410,48,2025-07-16,Cancelled
5411,5411,4,2025-02-22,Cancelled
5412,5412,3,2025-04-14,Pending
5413,5413,31,2025-05-27,Delivered
5414,5414,19,2024-08-27,Pending
5415,5415,31,2024-12-14,Pending
5416,5416,44,2025-07-29,Pending
5417,5417,2,2025-08-03,Pending
5418,5418,45,2024-09-11,Cancelled
5419,5419,2,2025-02-14,Pending
5420,5420,34,2024-08-29,Cancelled
5421,5421,16,2024-10-29,Pending
5422,5422,19,2024-11-16,Pending
5423,5423,7,2024-10-17,Delivered
5424,5424,15,2025-08-07,Delivered
5425,5425,1,2025-02-02,Delivered
5426,5426,32,2025-06-19,Cancelled
5427,5427,14,2024-09-22,Cancelled
5428,5428,18,2025-02-05,Delivered
5429,5429,5,2024-09-15,Delivered
5430,5430,3,2025-07-28,Delivered
5431,5431,42,2025-07-16,Delivered
5432,5432,47,2024-10-02,Cancelled
5433,5433,43,2024-11-27,Cancelled
5434,5434,6,2025-06-18,Delivered
5435,5435,6,2025-01-20,Delivered
5436,5436,50,2024-09-13,Delivered
5437,5437,42,2025-07-13,Delivered
5438,5438,43,2025-02-09,Pending
5439,5439,4,2025-07-21,Pending
5440,5440,16,2024-10-05,Cancelled
5441,5441,48,2024-10-08,Pending
5442,5442,24,2025-02-24,Delivered
5443,5443,29,2025-06-19,Delivered
5444,5444,4,2024-10-29,Pending
5445,5445,11,2024-12-02,Pending
5446,5446,43,2025-03-24,Cancelled
5447,5447,46,2024-12-17,Cancelled
5448,5448,47,2025-04-17,Cancelled
5449,5449,11,2025-05-08,Delivered
5450,5450,8,2025-03-31,Cancelled
5451,5451,15,2025-01-17,Pending
5452,5452,29,2024-10-03,Pending
5453,5453,1,2025-05-27,Delivered
5454,5454,37,2025-06-10,Delivered
5455,5455,14,2025-05-24,Cancelled
5456,5456,10,2025-07-31,Cancelled
5457,5457,7,2024-09-11,Pending
5458,5458,32,2025-06-27,Cancelled
5459,5459,27,2024-10-03,Cancelled
5460,5460,6,2024-09-12,Cancelled
5461,5461,38,2024-09-10,Pending
5462,5462,33,2024-09-11,Pending
5463,5463,39,2025-04-28,Pending
5464,5464,31,2024-10-17,Cancelled
5465,5465,29,2025-04-11,Delivered
5466,5466,25,2025-01-06,Cancelled
5467,5467,22,2024-12-24,Cancelled
5468,5468,44,2024-11-20,Cancelled
5469,5469,35,2025-07-01,Pending
5470,5470,21,2024-11-19,Pending
5471,5471,13,2025-02-24,Cancelled
5472,5472,27,2025-01-24,Pending
5473,5473,20,2024-12-14,Pending
5474,5474,49,2025-05-11,Cancelled
5475,5475,8,2025-03-27,Pending
5476,5476,21,2024-10-27,Cancelled
5477,5477,12,2025-04-10,Delivered
5478,5478,29,2025-01-14,Pending
5479,5479,3,2024-09-09,Delivered
5480,5480,50,2025-04-10,Cancelled
5481,5481,40,2025-01-03,Delivered
5482,5482,9,2025-02-07,Cancelled
5483,5483,27,2025-04-13,Cancelled
5484,5484,23,2025-05-14,Pending
5485,5485,35,2025-06-05,Pending
5486,5486,12,2024-11-02,Cancelled
5487,5487,23,2025-05-14,Pending
5488,5488,34,2025-03-02,Delivered
5489,5489,16,2025-03-06,Delivered
5490,5490,27,2024-11-17,Cancelled
5491,5491,36,2024-08-21,Delivered
5492,5492,44,2024-12-14,Pending
5493,5493,48,2024-08-21,Pending
5494,5494,42,2025-06-26,Pending
5495,5495,28,2025-04-14,Pending
5496,5496,44,2024-11-02,Delivered
5497,5497,45,2025-02-23,Pending
5498,5498,50,2024-12-02,Pending
5499,5499,45,2024-11-16,Delivered
5500,5500,27,2025-06-21,Pending
5501,5501,25,2025-07-15,Pending
5502,5502,25,2025-08-12,Delivered
5503,5503,35,2024-10-14,Delivered
5504,5504,4,2024-09-16,Delivered
5505,5505,28,2025-07-20,Delivered
5506,5506,38,2024-12-01,Delivered
5507,5507,37,2025-01-22,Delivered
5508,5508,5,2024-10-17,Pending
5509,5509,4,2024-11-01,Delivered
5510,5510,3,2024-11-15,Cancelled
5511,5511,35,2025-07-18,Delivered
5512,5512,21,2025-02-27,Cancelled
5513,5513,43,2024-08-29,Pending
5514,5514,13,2025-04-24,Delivered
5515,5515,50,2024-12-29,Cancelled
5516,5516,45,2024-11-16,Cancelled
5517,5517,16,2024-09-28,Delivered
5518,5518,33,2024-11-18,Delivered
5519,5519,48,2025-01-07,Delivered
5520,5520,40,2024-08-20,Cancelled
5521,5521,10,2025-01-03,Cancelled
5522,5522,28,2025-06-16,Cancelled
5523,5523,2,2024-11-17,Cancelled
5524,5524,46,2025-07-09,Delivered
5525,5525,37,2025-06-13,Delivered
5526,5526,50,2025-05-19,Delivered
5527,5527,17,2024-08-21,Delivered
5528,5528,38,2024-12-19,Pending
5529,5529,9,2024-09-05,Delivered
5530,5530,42,2024-12-22,Pending
5531,5531,37,2025-03-12,Pending
5532,5532,43,2025-05-30,Pending
5533,5533,5,2025-07-10,Cancelled
5534,5534,29,2025-07-15,Delivered
5535,5535,41,2025-06-03,Cancelled
5536,5536,40,2024-10-05,Cancelled
5537,5537,39,2025-05-29,Pending
5538,5538,39,2025-06-12,Cancelled
5539,5539,47,2025-03-07,Delivered
5540,5540,43,2024-12-25,Cancelled
5541,5541,10,2024-09-06,Cancelled
5542,5542,14,2025-06-12,Cancelled
5543,5543,1,2024-10-09,Pending
5544,5544,29,2024-09-21,Cancelled
5545,5545,43,2025-03-03,Cancelled
5546,5546,22,2024-12-05,Cancelled
5547,5547,34,2025-05-17,Cancelled
5548,5548,41,2025-04-08,Pending
5549,5549,13,2025-05-01,Delivered
5550,5550,44,2025-03-25,Pending
5551,5551,18,2025-05-25,Pending
5552,5552,41,2025-08-06,Pending
5553,5553,22,2025-02-04,Cancelled
5554,5554,42,2024-08-15,Pending
5555,5555,18,2025-02-05,Delivered
5556,5556,7,2024-11-05,Cancelled
5557,5557,11,2024-12-25,Cancelled
5558,5558,45,2024-12-26,Cancelled
5559,5559,4,2024-11-04,Delivered
5560,5560,30,2024-12-20,Pending
5561,5561,31,2024-10-20,Cancelled
5562,5562,7,2025-06-24,Cancelled
5563,5563,14,2024-09-17,Cancelled
5564,5564,35,2025-02-03,Delivered
5565,5565,37,2024-12-31,Pending
5566,5566,35,2024-12-09,Delivered
5567,5567,39,2024-09-13,Cancelled
5568,5568,41,2025-05-18,Pending
5569,5569,22,2025-05-14,Pending
5570,5570,42,2024-12-11,Delivered
5571,5571,13,2025-01-12,Pending
5572,5572,31,2024-08-19,Delivered
5573,5573,45,2025-04-12,Pending
5574,5574,46,2025-04-27,Cancelled
5575,5575,26,2025-02-28,Delivered
5576,5576,29,2025-07-15,Cancelled
5577,5577,24,2025-07-24,Cancelled
5578,5578,37,2025-03-02,Pending
5579,5579,45,2024-09-26,Cancelled
5580,5580,30,2025-04-26,Delivered
5581,5581,43,2025-01-24,Cancelled
5582,5582,37,2024-10-01,Delivered
5583,5583,8,2025-06-05,Delivered
5584,5584,25,2024-08-21,Pending
5585,5585,16,2025-06-03,Pending
5586,5586,43,2025-03-01,Cancelled
5587,5587,25,2024-10-07,Pending
5588,5588,36,2025-02-24,Pending
5589,5589,17,2024-12-31,Cancelled
5590,5590,21,2025-04-05,Delivered
5591,5591,45,2024-11-30,Cancelled
5592,5592,23,2025-05-31,Delivered
5593,5593,32,2025-03-31,Pending
5594,5594,21,2025-06-12,Delivered
5595,5595,2,2025-02-15,Delivered
5596,5596,40,2025-02-25,Cancelled
5597,5597,2,2025-07-21,Pending
5598,5598,39,2025-07-10,Pending
5599,5599,8,2025-05-07,Cancelled
5600,5600,39,2025-05-14,Cancelled
5601,5601,15,2025-04-06,Pending
5602,5602,20,2025-05-01,Pending
5603,5603,28,2024-12-10,Delivered
5604,5604,6,2024-11-21,Cancelled
5605,5605,49,2025-05-23,Cancelled
5606,5606,49,2025-04-17,Delivered
5607,5607,43,2025-05-14,Cancelled
5608,5608,10,2025-05-28,Delivered
5609,5609,20,2024-12-30,Cancelled
5610,5610,19,2025-04-06,Pending
5611,5611,1,2025-06-28,Cancelled
5612,5612,40,2025-03-31,Delivered
5613,5613,49,2025-05-10,Delivered
5614,5614,42,2025-01-17,Delivered
5615,5615,43,2024-09-18,Delivered
5616,5616,20,2025-04-12,Cancelled
5617,5617,29,2024-08-24,Cancelled
5618,5618,31,2024-11-02,Cancelled
5619,5619,36,2024-12-06,Pending
5620,5620,11,2024-09-04,Pending
5621,5621,26,2025-07-14,Delivered
5622,5622,1,2025-06-06,Pending
5623,5623,45,2025-07-04,Delivered
5624,5624,29,2025-06-03,Cancelled
5625,5625,38,2025-01-01,Pending
5626,5626,9,2024-11-28,Cancelled
5627,5627,43,2024-12-24,Pending
5628,5628,31,2024-08-22,Cancelled
5629,5629,45,2024-08-14,Pending
5630,5630,48,2025-01-27,Delivered
5631,5631,32,2025-03-18,Cancelled
5632,5632,9,2025-04-20,Delivered
5633,5633,13,2025-07-03,Delivered
5634,5634,31,2024-10-31,Delivered
5635,5635,20,2025-06-11,Pending
5636,5636,27,2025-06-19,Pending
5637,5637,49,2024-12-17,Pending
5638,5638,41,2024-09-29,Delivered
5639,5639,35,2025-01-06,Delivered
5640,5640,47,2024-11-21,Delivered
5641,5641,10,2025-07-06,Pending
5642,5642,19,2025-08-10,Pending
5643,5643,29,2025-07-29,Pending
5644,5644,46,2025-06-28,Pending
5645,5645,15,2024-11-19,Cancelled
5646,5646,1,2024-08-16,Cancelled
5647,5647,34,2025-02-06,Delivered
5648,5648,18,2025-02-09,Delivered
5649,5649,46,2025-03-12,Pending
5650,5650,28,2025-05-03,Cancelled
5651,5651,16,2024-09-26,Cancelled
5652,5652,29,2025-03-10,Cancelled
5653,5653,33,2024-11-12,Cancelled
5654,5654,33,2025-04-25,Pending
5655,5655,5,2025-04-21,Delivered
5656,5656,18,2025-06-06,Delivered
5657,5657,31,2025-02-21,Pending
5658,5658,38,2025-04-27,Cancelled
